position,CB,WB
minutes,45
passes_completed,29
passes,30
dribbles_completed,0
dribbles,0
passes_completed_short,14
passes_short,14
passes_completed_medium,13
passes_medium,13
passes_completed_long,2
passes_long,3
passes_total_distance,505
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,77
assisted_shots,0
fouled,0
pens_won,0
tackles,2
interceptions,1
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,9
pressure_regains,1
clearances,2
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,4
pens_conceded,0
fouls,0
cards_yellow_red,0
